NSC	MF	MW	RS3_MF	RS3_MW	RS3_Num_Atoms	RS3_Num_Fragments	ERROR_MSG	Alt_MF	Alt_MW	Alt_Num_Atoms	Alt_Num_Fragments
350272	C10H11Cl2N2O4PtS.H	522	C10H12Cl2N2O4PtS	522.26227	20	1		C10H12Cl2N2O4PtS	522.26227	20	1
350273	C16H16Cl2NO2PtS.H	553	C16H17Cl2NO2PtS	553.36067	23	1		C16H17Cl2NO2PtS	553.36068	23	1
350470	C19H25NO5S.Na	402	C19H25NO5S	379.47049	26	1		C19H25NNaO5S	402.46026	27	2
350485	C31H48ClNO5S.K	621	C31H48ClNO5S	582.23451	39	1		C31H48ClKNO5S	621.33282	40	2
350488	C37H51ClN2O6S.K	726	C37H51ClN2O6S	687.32864	47	1		C37H51ClKN2O6S	726.42694	48	2
350489	C36H49ClN2O7S.K	728	C36H49ClN2O7S	689.30146	47	1		C36H49ClKN2O7S	728.39976	48	2
350602	C12H19N2O7Pt.H	499	C12H19N2O7Pt	500.38233	22	1					
350849	C12H8AuCl2N2.Cl	484	C12H8AuCl2N2	448.07787	17	1		C12H8AuCl3N2	485.54675	18	2
350850	C10H8AuCl2N2.Cl	460	C10H18AuCl2N2	434.13586	15	1		C10H8AuCl3N2	461.52535	16	2
350900	C36H49BrN2O6S.K	757	C36H49BrN2O6S	717.75306	46	1		C36H49BrKN2O6S	756.85136	47	2
350928	C29H36N2O7S.K	596	C29H36N2O7S	556.67033	39	1		C29H36KN2O7S	595.76863	40	2
350933	C37H51ClN2O7S.K	742	C37H51ClN2O7S	703.32804	48	1		C37H51ClKN2O7S	742.42634	49	2
350936	C28H43NO5S.Na	529	C28H43NO5S	505.70971	35	1		C28H43NNaO5S	528.69948	36	2
351168	C21H21NO5.ClH	404	C21H21NO5	367.39514	27	1		C21H22ClNO5	403.85608	28	2
351169	C23H25NO4.HI	507	C23H25NO4	379.44889	28	1		C23H26INO4	507.3613	29	2
351190	C10H23ClCoN7O.2Cl	423	C10H18ClCoN7O	346.68242	20	1		C10H18Cl2CoN7O	382.13541	21	2
351191	C10H24ClCoN6.2Cl	394	C10H19ClCoN6	317.68426	18	1		C10H19Cl2CoN6	353.13726	19	2
351192	C10H22ClCoN6O.2Cl	408	C10H17ClCoN6O	331.66778	19	1		C10H17Cl2CoN6O	367.12078	20	2
351294	C15H19NO.BrH	310	C15H19NO	229.31746	17	1		C15H20BrNO	310.2294	18	2
351562	C21H32N2O2.2BrH	506	C21H32N2O2	344.49098	25	1		C21H33BrN2O2	425.40291	26	2
351596	C20H50N4O6Pd2.2Cl	726	C20H44N4O6Pd2	649.42656	32	1		C20H44ClN4O6Pd2	684.87956	33	2
351684	C14H16ClN.BrH	315	C14H16ClN	233.73654	16	1		C14H17BrClN	314.64848	17	2
351880	C15H16F3N.BrH	348	C15H16F3N	267.28944	19	1		C15H17BrF3N	348.20138	20	2
351889	C20H21N.BrH	356	C20H21N	275.38744	21	1		C20H22BrN	356.29938	22	2
352038	C4H10NO4P.H3N	184	C4H10NO4P	167.10026	10	1		C4H13N2O4P	184.13078	11	2
352085	C29H23N3O2.ClH	482	C29H23N3O2	445.51182	34	1		C29H24ClN3O2	481.97276	35	2
352086	C13H17NO.BrH	284	C13H17NO	203.28018	15	1		C13H18BrNO	284.19212	16	2
352243	C19H16N4.ClH	337	C19H16N4	300.35714	23	1		C19H17ClN4	336.81808	24	2
352277	C21H23NO5.ClH	406	C21H23NO5	369.41102	27	1		C21H24ClNO5	405.87196	28	2
352369	C15H20N4O3.4ClH	450	C15H20N4O3	304.3443	22	1		C15H21ClN4O3	340.80524	23	2
352379	C26H34Cl2N4O4.17/10ClH	599	C26H34Cl2N4O4	537.47855	36	1		C26H35Cl3N4O4	573.93949	37	2
352384	C6GeO12.2K	500	C6GeO12	336.69699	19	1		C6GeKO12	375.79529	20	2
352425	C17H19FN4O.HI	442	C17H19FN4O	314.35736	23	1		C17H20FIN4O	442.26977	24	2
352566	C8H14N2S4.2Na	312	C8H12N2S4	264.45428	14	1		C8H14N2NaS4	289.45993	15	2
352744	C12H21N2O8Pt.H	517	C12H20N2O8Pt	515.37379	23	1		C12H20N2O8Pt	515.37379	23	1
352810	C16H8O16.Na	479	C16H8O16	456.22511	32	1		C16H8NaO16	479.21488	33	2
352886	C34H72N4.4ClH	683	C34H72N4	536.96227	38	1		C34H73ClN4	573.42321	39	2
353247	C22H29NO3.ClH	392	C22H29NO3	355.47056	26	1		C22H30ClNO3	391.9315	27	2
353251	Cl2H8O20P8Pt2.4K	1193	Cl2H8O20P8Pt2	1036.9036	32	1		Cl2H8KO20P8Pt2	1076.0019	33	2
353252	H8O20P8Pt2.4K	1122	H8O20P8Pt2	965.9976	30	1		H8KO20P8Pt2	1005.0959	31	2
353421	C15H27N2O3.ClH.HO	337	C15H27N2O3	283.38648	20	1		C15H30ClN2O4	338.87063	22	3
353422	C14H25N2O2.ClH.HO	307	C14H25N2O2	253.3605	18	1		C14H28ClN2O3	308.84465	20	3
353423	C17H29N2O2.ClH.HO	347	C17H29N2O2	293.42435	21	1		C17H32ClN2O3	348.90851	23	3
353424	C16H28N3O4.ClH.HO	380	C16H28N3O4	326.41121	23	1		C16H31ClN3O5	381.89537	25	3
353425	C16H30N3O2.ClH.HO	350	C16H30N3O2	296.4283	21	1		C16H33ClN3O3	351.91245	23	3
353889	C15H21ClN2O2S.ClH	365	C15H21ClN2O2S	328.85744	21	1		C15H22Cl2N2O2S	365.31838	22	2
354550	C14H16NO2S2.I	421	C14H16NO2S2	294.41233	19	1		C14H16INO2S2	422.32474	20	2
354662	C14H26NSi.I	363	C14H26NSi	236.44843	16	1		C14H26INSi	364.36084	17	2
354663	C15H26NSi.I	375	C15H26NSi	248.45914	17	1		C15H26INSi	376.37155	18	2
354664	C14H24NOSi.I	377	C14H24NOSi	250.43196	17	1		C14H24INOSi	378.34437	18	2
354703	C8H4Cl2N2O3.C8H4ClIN2O3	586	C16H10Cl3IN4O6R#2	587.53726	32	2		C16H10*2Cl3IN4O6	587.53726	32	4
354713	C20H22N8O7S3.2K	661	C20H22N8O7S3	582.63308	38	1		C20H22KN8O7S3	621.73138	39	2
354743	C16H18ClN5O.ClH	368	C16H18ClN5O	331.80002	23	1		C16H19Cl2N5O	368.26096	24	2
355095	C36H48N2O5.K	628	C36H48N2O5	588.77671	43	1		C36H48KN2O5	627.87501	44	2
355309	C14H10O3S.K	297	C14H10O3S	258.2924	18	1		C14H10KO3S	297.3907	19	2
355653	C22H21BrClNO2.Na	470	C22H21BrClNO2	446.76463	27	1		C22H21BrClNNaO2	469.7544	28	2
356132	C14H17N2O7PtS.H	553	C14H17N2O7PtS	552.43697	25	1		C14H17N2O7PtS	552.43697	25	1
356136	C15H17N2O6Pt.H	517	C15H16N2O6Pt	515.37533	24	1		C15H16N2O6Pt	515.37533	24	1
356487	C5H9Cl2N2O3Pt.K	450	C5H8Cl2N2O3Pt	410.11262	13	1		C5H8Cl2KN2O3Pt	449.21092	14	2
356500	C12H19N2O6Pt.H	483	C12H18N2O6Pt	481.35911	21	1		C12H18N2O6Pt	481.35911	21	1
356954	C21H19BrClNO2.Na	456	C21H19BrClNO2	432.73805	26	1		C21H19BrClNNaO2	455.72782	27	2
356991	C19H21ClN2OS.ClH	397	C19H21ClN2OS	360.90084	24	1		C19H22Cl2N2OS	397.36178	25	2
357092	C15H17N2O6Pt.H	517	C15H16N2O6Pt	515.37533	24	1		C15H16N2O6Pt	515.37533	24	1
357306	C16H16N.I	349	C16H29N	235.40816	17	1		C16H16IN	350.21735	18	2
357513	C38H37F3N4O6S2.Na	790	C38H38F3N4O6S2	767.85672	53	1		C38H38F3N4NaO6S2	790.84649	54	2
357551	C22H38N2O5S3.K	546	C22H38N2O5S3	506.74251	32	1		C22H38KN2O5S3	545.84081	33	2
357563	C17H31ClN2O5S.ClH	447	C17H31ClN2O5S	410.95643	26	1		C17H32Cl2N2O5S	447.41737	27	2
357690	C17H31ClN2O5S.ClH	447	C17H31ClN2O5S	410.95643	26	1		C17H32Cl2N2O5S	447.41737	27	2
357716	C42H53N3O7S2.2Na	822	C42H53N3O7S2	776.01612	54	1		C42H53N3NaO7S2	799.00589	55	2
358105	C27H31Cl3N4O6S.Na	669	C27H31Cl3N4O6S	645.98224	41	1		C27H31Cl3N4NaO6S	668.97201	42	2
358265	C7H12N4O3.ClH	237	C7H12N4O3	200.19517	14	1		C7H13ClN4O3	236.65612	15	2
358267	C8H14N4O3.ClH	251	C8H14N4O3	214.22176	15	1		C8H15ClN4O3	250.6827	16	2
358284	C11H15N2O5.21/50ClH4N.Cl	313	C11H15N2O5	255.24719	18	1		C11H15ClN2O5	290.7002	19	2
358478	C24H19ClF3NO8.C15H10Cl2F3NO4	938	C39H30Cl3F6N2O12R#2	939.01111	64	2		C39H31*2Cl3F6N2O12	940.01905	64	4
358516	C60H42N8O24S6.4Na	1543	C60H42N8O24S6	1451.40468	98	1		C60H42N8NaO24S6	1474.39445	99	2
358572	C13H21NO2.ClH	260	C13H21NO2	223.31133	16	1		C13H22ClNO2	259.77227	17	2
358657	C14H26N4S.BrH	363	C14H26N4S	282.44804	19	1		C14H27BrN4S	363.35998	20	2
358698	C27H34N4O6S.Na	566	C27H35N4O6S	543.65499	38	1		C27H35N4NaO6S	567.6527	39	2
359239	C43H63ClO14.Na	862	C43H63ClO14	839.40492	58	1		C43H63ClNaO14	862.39469	59	2
359301	C21H27NO2S.ClH	394	C21H27NO2S	357.50958	25	1		C21H28ClNO2S	393.97052	26	2
359832	C21H25ClN2O2.ClH	409	C21H25ClN2O2	372.88839	26	1		C21H26Cl2N2O2	409.34933	27	2
359856	C8H17NO2.ClH	196	C8H17NO2	159.22608	11	1		C8H18ClNO2	195.68702	12	2
359948	C24H29NO.ClH	384	C24H29NO	347.49316	26	1		C24H30ClNO	383.9541	27	2
359970	C13H18CuN6S2.2ClH	459	C13H22CuN6S2	390.02998	22	1		C13H23ClCuN6S2	428.50679	23	2
360113	C16H14N2O3.Na	305	C16H14N2O3	282.29396	21	1		C16H14N2NaO3	305.28373	22	2
360206	C8H12BrNO.BrH	299	C8H12BrNO	218.09097	11	1		C8H13Br2NO	299.00291	12	2
360209	C14H17N.BrH	280	C14H17N	199.29148	15	1		C14H18BrN	280.20342	16	2
360236	C14H16BrN.BrH	359	C14H16BrN	278.18754	16	1		C14H17Br2N	359.09948	17	2
360362	C22H40N2O2.2ClH	437	C22H40N2O2	364.56519	26	1		C22H41ClN2O2	401.02613	27	2
360568	C54H51B3P3.Ag.2H	935	C54H51B3P3	825.33702	60	1		C54H51AgB3P3	933.20522	61	2
360594	C24H28BN4.3Br	623	C24H48BN4	403.47572	29	1		C24H28BBrN4	467.25268	30	2
360612	C12H30BN3O3.BH3	289	C12H30BN3O3	275.19589	19	1		C12H33B2N3O3	292.05453	20	2
360623	C26H30BN4.Br	489	C26H40BN4	419.4336	31	1		C26H30BBrN4	491.27408	32	2
360631	C32H20B.Li	422	C32H20B	415.3122	33	1		C32H20BLi	422.2532	34	2
360756	C17H24NO5.Na	345	C17H25NO5	323.38409	23	1		C17H25NNaO5	346.37386	24	2
360819	C26H28N2O.ClH	421	C26H28N2O	384.51332	29	1		C26H29ClN2O	420.97425	30	2
360828	C21H25NO4.ClH	392	C21H25NO4	355.4275	26	1		C21H26ClNO4	391.88844	27	2
360830	C21H25NO3.ClH	376	C21H25NO3	339.4281	25	1		C21H26ClNO3	375.88904	26	2
360831	C19H21N3O.ClH	344	C19H21N3O	307.38954	23	1		C19H22ClN3O	343.85048	24	2
360842	C24H29NO4.ClH	432	C24H29NO4	395.49136	29	1		C24H30ClNO4	431.9523	30	2
360844	C22H25ClN2.2ClH	426	C22H25ClN2	352.9003	25	1		C22H26Cl2N2	389.36124	26	2
360859	C4H15N5O4Ru.Cl	334	C4H11N5O4Ru	294.23124	14	1		C4H11ClN5O4Ru	329.68424	15	2
361135	(C5H10Cl2NO2PdS.H)2	653	C5H11Cl2NO2PdS	326.53734	12	1		C5H11Cl2NO2PdS	326.53734	12	1
361476	C6H8N2.HI	236	C6H8N2	108.14112	8	1		C6H9IN2	236.05353	9	2
361649	C13H24N4O12P2.2Na	536	C10H22N4O11P2R#2	436.2494	29	3		C10H22*2N4NaO11P2	459.23917	30	4
361886	C21H47O9P3.2Na	583	C21H47O9P3	536.51376	33	1		C21H47NaO9P3	559.50353	34	2
362464	C12H13F6NO.Li	308	C12H13F6NO	301.22813	20	1		C12H13F6LiNO	308.16913	21	2
362483	C23H33ClN4.ClH	437	C23H34ClN4R#	401.99585	29	2		C23H35*Cl2N4	438.45679	30	3
363059	C17H19N2O6P.2Li	392	C17H19N2O6P	378.31632	26	1		C17H19LiN2O6P	385.25732	27	2
363973	C13H17NO.BrH	284	C13H17NO	203.28017	15	1		C13H18BrNO	284.19212	16	2
364009	C12H14DNO.ClH	227	C12H15NO	189.2536	14	1		C12H16ClNO	225.71454	15	2
364013	C15H22NO.Cl	268	C15H22NO	232.34128	17	1		C15H22ClNO	268.80222	18	2
364071	C15H19N.BrH	294	C15H19N	213.31806	16	1		C15H20BrN	294.23	17	2
364163	C18H13N3O2.ClH	340	C18H13N3O2	303.31471	23	1		C18H14ClN3O2	339.77565	24	2
364166	C13H11N5O9S2.2Li	459	C13H11N5O9S2	445.38454	29	1		C13H11LiN5O9S2	452.32553	30	2
364199	C30H51Cl2N7O4.2ClH	718	C30H51Cl2N7O4	644.67643	43	1		C30H52Cl3N7O4	681.13738	44	2
364242	C22H27NO3.ClH	390	C22H27NO3	353.45468	26	1		C22H28ClNO3	389.91562	27	2
364278	C20H13Cl2N7.ClH	459	C20H13Cl2N7	422.27012	29	1		C20H14Cl3N7	458.73106	30	2
364371	C22H22N2O5.Na	417	C22H22N2O5	394.42047	29	1		C22H22N2NaO5	417.41024	30	2
364386	C22H29N5O4.ClH	464	C22H29N5O4	427.49675	31	1		C22H30ClN5O4	463.95769	32	2
364469	C24H28N2O2.ClH	413	C24H28N2O2	376.49132	28	1		C24H29ClN2O2	412.95226	29	2
364493	C20H23NO2.ClH	346	C20H23NO2	309.40212	23	1		C20H24ClNO2	345.86306	24	2
364523	C24H28N2.ClH	381	C24H28N2	344.49252	26	1		C24H29ClN2	380.95346	27	2
364539	C30H43N5O6S.ClH	638	C30H43N5O6S	601.75731	42	1		C30H44ClN5O6S	638.21826	43	2
364668	C18H20CoN4O8S2.2Na	589	C18H20CoN4O8S2	543.43659	33	1		C18H20CoN4NaO8S2	568.44225	34	2
364756	C14H15N3O7.Na	360	C14H16N3O7R#	338.29274	25	2		C14H16*N3NaO7	361.2825	26	3
364821	C10H18CoN2O4S2.Br	433	C10H18CoN2O4S2	353.32411	19	1		C10H18BrCoN2O4S2	433.22811	20	2
365280	C3H6N2O.ClH	123	C3H6N2O	86.09254	6	1		C3H7ClN2O	122.55348	7	2
365445	C10H12Cl2N2O8Pd.4H	470	C10H16Cl2N2O8Pd	469.56863	23	1		C10H16Cl2N2O8Pd	471.58451	23	1
365446	C11H14Cl2N2O8Pd.4H	484	C11H18Cl2N2O8Pd	483.59521	24	1		C11H18Cl2N2O8Pd	485.61109	24	1
365557	C14H18Cl2N2O8Pd.4H	524	C14H22Cl2N2O8Pd	523.65907	27	1		C14H22Cl2N2O8Pd	525.67495	27	1
365567	C14H18Cl2N2O8Pt.4H	612	C14H22Cl2N2O8Pt	612.31707	27	1		C14H22Cl2N2O8Pt	614.33296	27	1
365785	C20H14N2O10S3.2Li	552	C20H14N2O10S3	538.52755	35	1		C20H14LiN2O10S3	545.46856	36	2
366183	C40H26CrN8O10S2.3Na	964	C40H30CrN8O10S2	898.8399	61	1		C40H30CrN8NaO10S2	923.84555	62	2
366205	C12H18ClN3O2.ClH	308	C12H18ClN3O2	271.74322	18	1		C12H19Cl2N3O2	308.20416	19	2
366206	C11H19ClN2O2.2ClH	320	C11H19ClN2O2	246.73376	16	1		C11H20Cl2N2O2	283.1947	17	2
366476	C17H28N2O.2ClH	349	C17H28N2O	276.41702	20	1		C17H29ClN2O	312.87796	21	2
366481	C11H15N5S2.BrH.ClH	399	C11H15N5S2	281.4003	18	1		C11H17BrClN5S2	398.77318	20	3
366887	C18H4Cl14CrO8.3H	900	C18H6Cl14CrO8	898.57354	41	1		C18H6Cl14CrO8	898.57354	41	1
367417	C12H16N4O3.ClH	301	C12H16N4O3	264.28044	19	1		C12H17ClN4O3	300.74138	20	2
367670	C13H16N4O.ClH	281	C13H16N4O	244.29234	18	1		C13H17ClN4O	280.75328	19	2
367699	C22H25NO3.ClH	388	C22H25NO3	351.4388	26	1		C22H26ClNO3	387.89974	27	2
367922	C22H20N2O12.Na	527	C22H20N2O12	504.40039	36	1		C22H20N2NaO12	527.39016	37	2
367923	C4H8Cl2NO2Pt.K	407	C4H8Cl2NO2Pt	368.09581	10	1		C4H8Cl2KNO2Pt	408.20205	11	2
367924	C5H8Cl2NO3Pt.K	435	C5H7Cl2NO3Pt	395.09797	12	1		C5H7Cl2KNO3Pt	434.19627	13	2
367925	C5H8Cl2NO2Pt.K	419	C5H7Cl2NO2Pt	379.09857	11	1		C5H7Cl2KNO2Pt	418.19688	12	2
368042	C14H18N4O.2ClH	331	C14H18N4O	258.31892	19	1		C14H19ClN4O	294.77986	20	2
368055	C19H26N2O.ClH	335	C19H26N2O	298.42254	22	1		C19H27ClN2O	334.88348	23	2
368186	C12H17NO2S.BrH	320	C12H17NO2S	239.33388	16	1		C12H18BrNO2S	320.24582	17	2
368616	C24H26O12S2Ti.2Na	664	C24H30O12S2Ti	622.48479	39	1		C24H30NaO12S2Ti	645.47456	40	2
368617	C36H38N2O6Ti.2ClH	716	C36H40N2O6Ti	644.5796	45	1		C36H41ClN2O6Ti	681.04054	46	2
368626	C27H15InN3O12S3.3H	787	C27H45InN3O12S3	814.6721	46	1		C27H18InN3O12S3	790.48154	46	1
368679	C18H22N4O6.Na	413	C18H23N4O6R#	391.39841	29	2		C18H23*N4NaO6	414.38818	30	3
368681	C10H4F3N3O3.Na	294	C10H5F3N3O3R#	272.1602	20	2		C10H5*F3N3NaO3	295.14997	21	3
368692	C9H4ClN3O3.Na	261	C9H5ClN3O3R#	238.60729	17	2		C9H5*ClN3NaO3	261.59707	18	3
368727	C10H22N4O2S2.2ClH	367	C10H22N4O2S2	294.43728	18	1		C10H23ClN4O2S2	330.89821	19	2
368728	C14H30N4O2S2.2ClH	423	C14H30N4O2S2	350.5436	22	1		C14H31ClN4O2S2	387.00454	23	2
368894	C36H28N4O7S2.Na	716	C36H46N4O7S2	710.90304	49	1		C36H29N4NaO7S2	717.76577	50	2
368903	C6H14O9S2.2Na	340	C6H14O9S2	294.29996	17	1		C6H14NaO9S2	317.28973	18	2
369379	C11H17NO3S.ClH	280	C11H17NO3S	243.32258	16	1		C11H18ClNO3S	279.78352	17	2
369482	C27H32N2O2.ClH	453	C27H32N2O2	416.55517	31	1		C27H33ClN2O2	453.01611	32	2
369508	C34H49O8.Na	609	C34H50O8	586.75599	42	1		C34H50NaO8	609.74577	43	2
369521	C22H22Cl3N3O.ClH	487	C22H22Cl3N3O	450.78857	29	1		C22H23Cl4N3O	487.24951	30	2
369588	C6H2F12O6S2.2K	540	C6H2F12O6S2	462.18731	26	1		C6H2F12KO6S2	501.28561	27	2
369662	C21H22N2O4.ClH	403	C21H22N2O4	366.41038	27	1		C21H23ClN2O4	402.87132	28	2
369867	C40H75N3O2.2ClH	703	C40H75N3O2	630.04239	45	1		C40H76ClN3O2	666.50334	46	2
370101	C26H35N2O3.Cl	459	C26H35N2O3	423.56769	31	1		C26H35ClN2O3	459.02069	32	2
370121	C21H20ClNS.ClH	390	C21H20ClNS	353.9082	24	1		C21H21Cl2NS	390.36914	25	2
370171	C3H9N2O5S2.Na	240	C3H10N2O5S2	218.25189	12	1		C3H10N2NaO5S2	241.24167	13	2
370212	C22H27NO4.ClH	406	C22H27NO4	369.45407	27	1		C22H28ClNO4	405.91502	28	2
370359	C4H12Cl2N2O6PtS2Se2.2H	674	C4H12Cl2N2O6PtS2Se2	672.18187	19	1		C4H12Cl2N2O6PtS2Se2	672.18188	19	1
370362	C4H8Cl2NO2PtSe.H	448	C4H9Cl2NO2PtSe	448.06376	11	1		C4H9Cl2NO2PtSe	448.06375	11	1
370445	C23H30N2O3S.2ClH	487	C23H30N2O3S	414.5609	29	1		C23H31ClN2O3S	451.02184	30	2
370446	C20H25N3O3.3ClH	465	C20H25N3O3	355.4308	26	1		C20H26ClN3O3	391.89174	27	2
370464	C20H23NO7.ClH	426	C20H23NO7	389.39911	28	1		C20H24ClNO7	425.86005	29	2
370466	C28H38N6O4.2Br	682	C28H48N6O4	532.71851	38	1		C28H38BrN6O4	604.55899	39	2
370467	C30H34N6O4.2Br	702	C30H44N6O4	552.70815	40	1		C30H34BrN6O4	624.54864	41	2
370468	C42H48N9O6.3Br	1015	C42H63N9O6	790.00632	57	1		C42H48BrN9O6	857.81504	58	2
370496	C9H19NS2.1/3Bi	275	C9H19NS2	205.38386	12	1		C9H19BiNS2	414.36424	13	2
370503	C12H28N2.2ClH	273	C12H28N2	200.36412	14	1		C12H29ClN2	236.82506	15	2
370556	C13H27N3S.HI	385	C13H27N3S	257.43858	17	1		C13H28IN3S	385.35099	18	2
370612	C17H23NO4.ClH	342	C17H23NO4	305.36882	22	1		C17H24ClNO4	341.82976	23	2
370840	C13H12N4O5.Na	327	C13H13N4O5R#	305.26612	23	2		C13H13*N4NaO5	328.25589	24	3
370841	C12H10N4O5.Na	313	C12H11N4O5R#	291.23954	22	2		C12H11*N4NaO5	314.22931	23	3
371280	C24H28Br2NO2.Br	602	C24H28Br2NO2	522.29261	29	1		C24H28Br3NO2	603.20455	30	2
371631	C18H25NO2.ClH	324	C18H25NO2	287.3966	21	1		C18H26ClNO2	323.85754	22	2
371643	C10H8Cu2N4O6S2.2H7O3	582	C10H14Cu2N4O9S2	525.46155	27	2		C10H14Cu2N4O9S2	525.46155	27	2
371645	C20H25NO3.ClH	364	C20H25NO3	327.4174	24	1		C20H26ClNO3	363.87834	25	2
371729	C14H21N4O2S.Br	389	C14H21N4O2S	309.40714	21	1		C14H21BrN4O2S	390.31908	22	2
371914	C24H25NO.ClH	380	C24H25NO	343.4614	26	1		C24H26ClNO	379.92234	27	2
371928	C23H28FNO4.ClH	438	C23H28FNO4	401.47112	29	1		C23H29ClFNO4	437.93206	30	2
371948	C24H27NO3.ClH	414	C24H27NO3	377.47608	28	1		C24H28ClNO3	413.93702	29	2
371966	C22H28N2O2.2ClH	425	C22H28N2O2	352.46991	26	1		C22H29ClN2O2	388.93086	27	2
371968	C23H23NO.ClH	366	C23H23NO	329.43482	25	1		C23H24ClNO	365.89576	26	2
371969	C33H33NO2.ClH	512	C33H33NO2	475.62062	36	1		C33H34ClNO2	512.08156	37	2
372167	C29H36NO2.Br	511	C29H36NO2	430.60163	32	1		C29H36BrNO2	511.51357	33	2
372169	C29H37N2O.Br	510	C29H37N2O	429.61687	32	1		C29H37BrN2O	510.52881	33	2
372191	C15H15N3O3.C7H12N2	409	C22H26N5O3R#	408.47353	31	2		C22H28*N5O3	410.48941	31	3
372192	C15H15N3O3.Na	308	C15H16N3O3R#	286.30584	22	2		C15H16*N3NaO3	309.29561	23	3
372196	C10H7F3N2O4.Na	299	C10H8F3N2O4R#	277.17672	20	2		C10H8*F3N2NaO4	300.16649	21	3
372217	C14H17N2O5Pt.H	489	C14H16N2O5Pt	487.36523	22	1		C14H16N2O5Pt	487.36523	22	1
372218	C13H17N2O4Pt.H	461	C13H16N2O4Pt	459.35514	20	1		C13H16N2O4Pt	459.35513	20	1
372346	C22H30N2O4.ClH	423	C22H30N2O4	386.4846	28	1		C22H31ClN2O4	422.94554	29	2
372405	C55H97N9O20.Na	1227	C55H97N9O20	1204.40698	84	1		C55H97N9NaO20	1227.39675	85	2
372514	C11H14N2S2.BrH	319	C11H14N2S2	238.37225	15	1		C11H15BrN2S2	319.2842	16	2
372515	C11H14N2OS.BrH	303	C11H14N2OS	222.30665	15	1		C11H15BrN2OS	303.21859	16	2
372543	C11H10ClCuN4S.Cl	365	C11H20ClCuN4S	339.36729	18	1		C11H11Cl2CuN4S	367.76471	19	2
372544	C22H20N8NiS2.2Cl	590	C22H40N8NiS2	539.42999	33	1		C22H22ClN8NiS2	560.77183	34	2
372545	C22H20CoN8S2.2Cl	590	C22H40CoN8S2	539.66979	33	1		C22H22ClCoN8S2	561.01163	34	2
372546	C11H10ClN4PtS.Cl	496	C11H20ClN4PtS	470.89929	18	1		C11H11Cl2N4PtS	499.29672	19	2
372547	C22H20N8S2Zn.2Cl	597	C22H40N8S2Zn	546.14559	33	1		C22H22ClN8S2Zn	567.48743	34	2
372629	C21H14Cl2N4O3.K	480	C21H14Cl2N4O3	441.26686	30	1		C21H14Cl2KN4O3	480.36515	31	2
372637	C20H15N3O4.K	400	C20H15N3O4	361.35079	27	1		C20H15KN3O4	400.44909	28	2
372727	C23H28N2O.ClH	385	C23H28N2O	348.48122	26	1		C23H29ClN2O	384.94216	27	2
372728	C15H26N2O.ClH	287	C15H26N2O	250.37973	18	1		C15H27ClN2O	286.84067	19	2
372739	C24H27Br2NO2.ClH	558	C24H27Br2NO2	521.28467	29	1		C24H28Br2ClNO2	557.74561	30	2
372928	C40H74O14S3.3Na	944	C40H74O14S3	875.20216	57	1		C40H74NaO14S3	898.19193	58	2
373334	C31H44N2O3S.ClH	561	C31H44N2O3S	524.75765	37	1		C31H45ClN2O3S	561.21859	38	2
373345	C10H24N2.2ClH	245	C10H24N2	172.31096	12	1		C10H25ClN2	208.7719	13	2
373700	C4H9O4P.2Ag	368	C4H9O4P	152.08562	9	1		C4H9AgO4P	259.95382	10	2
373708	C3H7O4P.2Na	184	C3H7O4P	138.05904	8	1		C3H7NaO4P	161.04881	9	2
373714	C16H18F3NO2.BrH	394	C16H18F3NO2	313.31482	22	1		C16H19BrF3NO2	394.22676	23	2
373906	C19H25N3O3.C7H12N2	468	C26H34N5O3R#	464.57985	35	2		C26H38*N5O3	468.61161	35	3
373907	C19H25N3O3.Na	366	C19H26N3O3R#	344.42803	26	2		C19H26*N3NaO3	367.4178	27	3
373910	C27H32N2O7.Na	520	C27H32N2O7	496.55217	36	1		C27H32N2NaO7	519.54194	37	2
373963	C66H89Cl2N17O14.3ClH	1525	C66H89Cl2N17O14	1415.42436	99	1		C66H90Cl3N17O14	1451.8853	100	2
373965	C34H34N4O8.2ClH	700	C34H34N4O8	626.65575	46	1		C34H35ClN4O8	663.1167	47	2
374028	C28H30N4O6.2ClH	591	C28H30N4O6	518.56099	38	1		C28H31ClN4O6	555.02193	39	2
374029	C29H32N4O6.2ClH	606	C29H32N4O6	532.58757	39	1		C29H33ClN4O6	569.04851	40	2
374108	C40H33N4OSSe.I	824	C40H33N4OSSe	696.74122	47	1		C40H33IN4OSSe	824.65363	48	2
374111	C14H13N3S.ClH	292	C14H13N3S	255.33811	18	1		C14H14ClN3S	291.79906	19	2
374112	C28H19N3O9S3.2Na	684	C28H38N3O9R#S3	656.81102	44	2		C28H21*N3NaO9S3	663.67374	45	3
374128	C28H26N4O3.ClH	503	C28H26N4O3	466.53103	35	1		C28H27ClN4O3	502.99197	36	2
374202	C14H17FN2O.ClH	285	C14H17FN2O	248.29598	18	1		C14H18ClFN2O	284.75692	19	2
374336	C48H82O18.K.Na	1009	C48H82O18	947.15388	66	1		C48H82KNaO18	1009.24195	68	3
374487	C13H17NO3.BrH	316	C13H17NO3	235.27898	17	1		C13H18BrNO3	316.19092	18	2
374488	C13H17NO2S.BrH	332	C13H17NO2S	251.34458	17	1		C13H18BrNO2S	332.25652	18	2
